player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
John Rhys Plumlee,97602,QB,UCF,1,2.94,2.6,4.53,5.75,36,323,93.3,15,15,0.9,1.92,0,0,0.0,93.3,14,1,0.0,15,41.7,0,7,,,,,66.7,82.0,71.8,,81.3,,,,,0,0,17,0.0,148.8,0.0,0,0,0,0,2,0,0.0,153,10.2,68.8,16,16,19.3,3.66,0,3,17.6,37.5,6,7,45.5,21,58.3,5,7,,,,,25.1,90.3,72.7,,84.1,,76.2,,,0,0,22,42.9,110.4,14.3,3,2,0,0,2,1,4.5,144,9.0
Jayden de Laura,131928,QB,ARIZONA,1,2.5,2.49,2.6,,36,109,78.3,23,23,5.9,1.97,0,2,8.7,69.6,16,6,11.1,23,63.9,2,13,,,,,67.5,79.0,72.8,,78.3,,,,,0,0,23,0.0,131.3,0.0,0,0,0,0,4,0,0.0,175,7.6,60.0,10,12,18.6,3.43,0,1,8.3,50.0,6,7,0.0,13,36.1,0,3,,,,,65.8,41.3,71.0,,41.5,,,,,0,1,13,14.3,52.1,7.7,1,0,0,2,0,2,15.4,124,10.3
DJ Uiagalelei,122162,QB,CLEMSON,1,2.37,2.32,4.3,,36,140,75.0,20,20,3.6,1.74,0,0,0.0,60.0,12,2,20.0,20,55.6,3,7,,,,,67.1,59.8,72.5,,59.5,,,,,0,0,21,0.0,78.5,0.0,0,0,0,0,0,0,0.0,127,6.4,88.9,9,13,12.8,3.36,0,2,15.4,53.8,7,7,12.5,15,41.7,1,3,,,,,66.4,90.6,71.4,,90.3,,,,,0,0,15,28.6,99.2,13.3,2,0,0,4,1,0,0.0,83,6.4
John Seter,60388,QB,LIMEST,1,2.27,2.14,3.45,4.2,35,1283,75.0,20,21,7.2,1.76,1,1,4.8,66.7,14,2,6.7,21,60.0,1,7,,,,,67.2,49.5,72.5,,49.5,,,,,0,0,21,0.0,107.2,0.0,0,0,0,0,1,1,4.8,170,8.1,72.7,11,11,12.6,3.05,0,2,18.2,54.5,6,8,25.0,14,40.0,2,4,,,,,66.2,83.1,71.2,,85.9,,57.3,,,0,0,14,25.0,113.1,14.3,2,1,0,0,1,0,0.0,93,8.5
Jordan Travis,77615,QB,FLORIDA ST,1,2.97,2.84,5.15,,35,167,70.6,17,17,10.1,1.96,0,2,11.8,64.7,11,5,8.3,17,48.6,1,6,,,,,66.7,88.0,71.8,,87.0,,,,,0,0,17,0.0,101.6,0.0,0,0,0,0,1,0,0.0,106,6.2,62.5,16,16,18.2,3.92,0,1,5.9,56.3,9,10,10.0,18,51.4,1,7,,,,,67.0,76.6,72.2,,75.9,,,,,0,0,19,20.0,109.9,11.1,2,0,0,0,1,0,0.0,154,9.6
Jack Zergiotis,97603,QB,MERRIMACK,1,2.85,2.62,3.1,4.53,35,385,70.6,17,17,8.7,2.02,0,2,11.8,70.6,12,0,0.0,17,48.6,0,6,,,,,66.7,81.4,71.8,,80.7,,,,,0,0,17,,111.4,0.0,0,0,0,0,1,0,0.0,126,7.4,25.0,12,13,15.5,3.64,0,0,0.0,23.1,3,8,0.0,18,51.4,0,5,,,,,66.8,57.7,72.0,,54.1,,63.8,,,0,1,18,12.5,39.6,5.6,1,4,0,1,1,1,5.6,59,4.5
Devin Leary,77628,QB,NC STATE,1,2.57,2.43,4.2,5.6,35,248,81.3,16,18,2.4,1.89,0,0,0.0,61.1,11,1,15.4,18,51.4,2,5,,,,,66.8,69.2,72.0,,68.8,,,,,2,0,18,0.0,94.4,0.0,0,0,0,0,1,0,0.0,99,5.5,42.9,14,15,19.6,3.29,0,2,12.5,40.0,6,5,0.0,17,48.6,0,6,,,,,22.9,50.1,72.0,,52.4,,56.3,,,1,1,18,20.0,38.8,5.9,1,1,0,0,0,2,11.1,112,7.5
Justin Miller,103941,QB,SO UTAH,1,2.67,2.67,2.5,,35,298,87.5,16,16,5.8,1.98,0,0,0.0,87.5,14,2,0.0,16,45.7,0,8,,,,,66.5,72.1,71.6,,71.6,,,,,0,0,16,0.0,153.4,0.0,0,0,0,0,2,0,0.0,181,11.3,73.3,15,18,13.1,3.24,0,1,5.3,44.4,8,8,27.3,19,54.3,3,6,,,,,67.1,83.3,72.4,,82.5,,,,,0,0,20,12.5,100.0,5.3,1,0,0,3,1,0,0.0,183,10.2
Austin Reed,111760,QB,W KENTUCKY,1,2.85,2.48,,5.78,35,346,78.6,14,14,4.1,1.67,0,0,0.0,78.6,11,3,0.0,14,40.0,0,6,,,,,66.7,56.2,71.8,,56.0,,,,,0,0,17,0.0,133.0,0.0,0,0,0,0,2,0,0.0,90,6.4,70.6,17,17,15.2,3.64,0,2,10.5,64.7,11,3,8.3,21,60.0,1,8,,,,,67.5,88.1,72.8,,89.2,,62.6,,,0,1,23,0.0,95.5,0.0,0,4,0,0,1,2,8.7,181,10.6
Bronson Barron,141710,QB,WEBER ST,1,2.35,2.17,3.1,4.77,35,342,61.9,21,22,6.6,1.64,1,0,0.0,59.1,13,2,0.0,22,62.9,0,7,,,,,67.4,45.4,72.7,,45.5,,,,,0,0,22,0.0,74.4,0.0,0,0,0,0,0,0,0.0,122,5.5,57.1,7,8,11.7,3.86,0,0,0.0,50.0,4,5,0.0,12,34.3,0,2,,,,,66.0,60.0,71.0,,69.1,,50.2,,,0,0,13,20.0,57.8,8.3,1,3,0,1,0,0,0.0,27,3.4
Kasim Hill,60444,QB,RHODE ISLD,1,2.48,2.31,3.2,6.3,35,274,66.7,21,22,8.7,1.93,0,1,4.3,54.5,12,6,14.3,22,62.9,2,4,,,,,67.5,62.5,72.8,,62.2,,,,,0,0,23,0.0,87.1,0.0,0,0,0,1,1,0,0.0,129,5.9,55.6,9,10,21.9,3.4,0,1,10.0,50.0,5,7,0.0,13,37.1,0,6,,,,,20.0,79.4,71.0,,76.8,,63.1,,,0,0,13,28.6,121.7,15.4,2,1,0,1,1,1,7.7,107,10.7
Demeatric Crenshaw,138332,QB,YNGTOWN ST,1,2.77,2.38,4.23,5.1,35,353,66.7,15,18,9.0,1.92,3,0,0.0,50.0,9,1,10.0,18,51.4,1,5,,,,,66.8,64.5,72.0,,64.2,,,,,0,0,18,0.0,65.0,0.0,0,0,0,0,0,0,0.0,92,5.1,45.5,11,11,10.3,3.67,0,0,0.0,45.5,5,10,0.0,17,48.6,0,4,,,,,66.8,48.4,72.0,,49.7,,56.0,,,0,0,18,30.0,63.4,17.6,3,3,0,0,0,0,0.0,62,5.6
Quinton Williams,102366,QB,HOWARD,1,3.16,2.79,4.9,5.7,35,184,63.6,11,11,7.0,1.94,0,1,8.3,54.5,6,1,14.3,11,31.4,1,5,,,,,65.8,56.6,70.7,,56.4,,,,,0,0,12,0.0,113.6,0.0,0,0,0,0,2,1,8.3,70,6.4,77.8,18,19,14.7,3.72,0,4,20.0,73.7,14,3,0.0,24,68.6,0,9,,,,,67.7,90.5,73.1,,91.0,,59.2,,,0,1,25,66.7,111.2,8.3,2,3,0,1,1,1,4.0,280,14.7
C.J. Stroud,129759,QB,OHIO STATE,1,2.81,2.9,2.7,,35,260,71.4,14,14,6.6,1.82,0,1,6.7,71.4,10,0,0.0,14,40.0,0,3,,,,,66.4,78.8,71.4,,78.1,,,,,0,0,15,,112.2,0.0,0,0,0,0,1,0,0.0,90,6.4,73.7,19,19,11.9,3.64,0,1,5.0,68.4,13,7,7.1,20,57.1,1,6,,,,,67.2,80.4,72.5,,79.6,,,,,0,0,21,14.3,104.9,5.0,1,0,0,0,1,1,4.8,129,6.8
Cameron Rising,77663,QB,UTAH,1,2.54,2.35,,5.37,35,328,73.7,19,19,6.1,1.79,0,1,5.3,73.7,14,2,0.0,19,54.3,0,8,,,,,67.0,54.1,72.2,,54.0,,,,,0,1,19,0.0,74.0,0.0,0,0,0,0,0,2,10.5,148,7.8,63.6,11,12,5.7,3.67,0,0,0.0,58.3,7,8,0.0,15,42.9,0,6,,,,,66.4,71.4,71.4,,59.9,,75.0,,,0,0,15,0.0,99.3,0.0,0,3,0,1,1,0,0.0,60,5.0
Nick Kargman,98022,QB,WAGNER,1,2.71,2.68,3.2,,35,338,83.3,12,14,10.5,2.14,1,3,21.4,71.4,10,3,0.0,14,40.0,0,6,,,,,66.0,67.2,71.2,,66.8,,,,,0,1,14,0.0,122.0,0.0,0,0,0,1,2,2,14.3,170,12.1,37.5,16,19,13.4,3.09,0,0,0.0,21.1,4,14,33.3,21,60.0,2,3,,,,,67.5,32.4,72.8,,32.9,,,,,0,1,23,14.3,19.0,9.5,2,0,0,3,0,2,8.7,63,3.3
Brayden Schager,146078,QB,HAWAII,1,2.8,2.8,,5.5,35,180,94.1,17,17,3.9,1.85,0,1,5.9,64.7,11,3,31.3,17,48.6,5,5,,,,,66.7,63.3,71.8,,63.0,,,,,0,3,17,0.0,38.2,0.0,0,0,0,0,0,1,5.9,89,5.2,78.6,14,16,10.3,3.92,0,1,5.9,68.8,11,7,0.0,17,48.6,0,7,,,,,66.8,83.9,72.0,,80.8,,64.3,,,0,1,18,0.0,70.1,0.0,0,1,0,2,0,1,5.6,141,8.8
Theo Day,83515,QB,N IOWA,1,2.66,2.53,,4.8,34,255,70.0,20,20,7.1,2.07,0,0,0.0,65.0,13,0,7.1,20,58.8,1,10,,,,,67.1,83.1,72.4,,82.3,,,,,0,0,20,,107.7,0.0,0,0,0,0,1,0,0.0,167,8.4,66.7,12,12,15.2,3.51,0,1,8.3,58.3,7,6,12.5,14,41.2,1,7,,,,,20.6,67.3,71.2,,77.4,,44.9,,,0,1,14,0.0,85.1,0.0,0,2,0,0,1,1,7.1,119,9.9
Gannon Winker,152435,QB,W OREGON,1,2.49,2.49,,,34,411,60.0,20,21,7.3,2.0,0,0,0.0,47.6,10,1,16.7,21,61.8,2,4,,,,,67.2,34.8,72.5,,35.1,,,,,0,2,21,0.0,18.7,0.0,0,0,0,1,0,3,14.3,83,4.0,50.0,12,13,12.8,3.28,0,0,0.0,38.5,5,4,16.7,13,38.2,1,2,,,,,66.0,29.9,71.0,,30.0,,,,,0,1,13,0.0,16.8,0.0,0,0,0,1,0,2,15.4,46,3.5
Romelo Williams,78489,QB,CENT CT ST,1,2.49,2.44,2.47,4.0,34,133,64.7,17,17,3.8,1.91,0,0,0.0,58.8,10,6,9.1,19,55.9,1,3,,,,,67.2,40.0,72.5,,40.1,,,,,0,0,21,33.3,73.2,10.5,2,0,0,0,0,1,4.8,90,5.3,54.5,11,13,8.1,3.23,0,0,0.0,46.2,6,8,0.0,15,44.1,0,3,,,,,66.5,51.4,71.6,,53.3,,57.3,,,0,1,16,12.5,32.2,6.7,1,1,0,2,0,0,0.0,74,5.7
Mike Wright Jr.,124366,QB,VANDERBILT,1,2.79,2.58,,4.33,34,333,77.8,18,18,3.9,1.95,0,1,5.6,72.2,13,1,7.1,18,52.9,1,5,,,,,66.8,72.7,72.0,,72.2,,,,,0,0,18,0.0,123.4,0.0,0,0,0,0,2,0,0.0,104,5.8,60.0,10,12,18.2,3.73,0,2,16.7,41.7,5,4,16.7,16,47.1,1,7,,,,,66.4,90.0,71.6,,85.7,,70.7,,,0,0,16,0.0,125.3,0.0,0,4,0,2,2,0,0.0,141,11.8
Taylen Green,145996,QB,BOISE ST,1,3.05,2.62,2.1,5.64,34,120,76.9,13,14,9.7,1.87,1,0,0.0,71.4,10,1,0.0,15,44.1,0,4,,,,,66.5,44.5,71.6,,44.6,,,,,0,0,16,100.0,85.4,6.7,1,0,0,0,0,0,0.0,80,5.7,64.3,14,14,7.6,3.98,0,0,0.0,64.3,9,7,0.0,19,55.9,0,5,,,,,67.4,42.7,72.7,,29.5,,73.9,,,0,1,22,0.0,47.9,0.0,0,5,0,0,0,2,9.1,74,5.3
Trae Self,103962,QB,STF AUSTIN,1,2.65,2.44,3.65,4.85,34,301,72.2,18,18,6.7,1.88,0,0,0.0,61.1,11,1,15.4,18,52.9,2,5,,,,,66.8,63.8,72.0,,63.5,,,,,0,0,18,0.0,99.8,0.0,0,0,0,0,1,0,0.0,122,6.8,72.7,11,12,12.5,3.52,1,1,7.7,58.3,7,6,12.5,16,47.1,1,5,,,,,66.7,58.1,71.8,,56.8,,61.5,,,0,0,17,33.3,127.4,12.5,2,2,0,0,2,1,5.9,107,8.9
Seth Henigan,144267,QB,MEMPHIS,1,2.58,2.46,5.8,3.95,34,218,78.6,14,14,2.3,1.89,0,0,0.0,57.1,8,1,27.3,14,41.2,3,1,,,,,66.2,77.4,71.2,,76.9,,,,,0,0,14,0.0,70.8,0.0,0,0,0,0,0,0,0.0,71,5.1,81.3,16,16,9.5,3.22,0,0,0.0,68.8,11,7,15.4,19,55.9,2,4,,,,,67.4,69.8,72.7,,73.4,,53.6,,,0,0,22,14.3,104.7,5.3,1,2,0,0,1,0,0.0,94,5.9
Jordan Yates,97416,QB,SM HOUSTON,1,3.02,2.62,4.75,5.67,33,281,75.0,16,16,2.6,2.04,0,0,0.0,62.5,10,0,16.7,16,48.5,2,4,,,,,66.5,67.0,71.6,,66.6,,,,,0,0,16,,72.7,0.0,0,0,0,0,0,0,0.0,71,4.4,36.4,11,12,10.1,3.95,0,0,0.0,33.3,4,12,0.0,17,51.5,0,1,,,,,23.4,39.3,72.2,,43.0,,51.0,,,0,1,19,16.7,7.6,11.8,2,3,0,1,0,1,5.3,20,1.7
Hunter Dekkers,122511,QB,IOWA STATE,1,2.63,2.42,,6.0,33,193,94.1,17,17,3.6,1.85,0,1,5.9,88.2,15,2,6.3,17,51.5,1,7,,,,,66.7,65.0,71.8,,64.7,,,,,0,1,17,0.0,118.0,0.0,0,0,0,0,3,1,5.9,148,8.7,84.6,13,14,10.5,3.47,0,2,12.5,71.4,10,4,9.1,16,48.5,1,7,,,,,66.8,91.2,72.0,,91.3,,61.7,,,0,0,18,0.0,128.6,0.0,0,2,0,1,1,0,0.0,145,10.4
Haynes King,124329,QB,TEXAS A&M,1,2.66,2.59,,3.75,33,312,100.0,10,10,6.0,1.85,0,1,9.1,90.0,9,2,10.0,10,30.3,1,5,,,,,65.6,74.5,70.4,,74.0,,,,,0,0,11,0.0,152.1,0.0,0,0,0,0,1,0,0.0,146,14.6,57.1,21,21,16.3,3.01,0,1,4.8,52.4,11,8,8.3,23,69.7,1,9,,,,,67.5,50.6,72.8,,49.2,,62.0,,,0,2,23,0.0,81.2,0.0,0,2,0,0,2,2,8.7,218,10.4
Garrett Shrader,98212,QB,SYRACUSE,1,2.82,2.08,2.95,5.82,33,304,90.0,20,20,8.7,1.86,0,1,5.0,75.0,15,5,16.7,20,60.6,3,9,,,,,67.1,93.7,72.4,,93.3,,,,,0,0,20,0.0,143.3,0.0,0,0,0,0,2,0,0.0,218,10.9,60.0,5,5,7.4,4.28,0,0,0.0,60.0,3,7,0.0,13,39.4,0,6,,,,,66.2,74.2,71.2,,41.9,,85.1,,,0,0,14,28.6,67.1,15.4,2,6,0,0,0,1,7.1,18,3.6
KJ Jefferson,99129,QB,ARKANSAS,1,2.8,2.7,2.85,4.13,33,111,83.3,12,12,7.5,1.91,0,1,7.7,83.3,10,2,0.0,13,39.4,0,9,,,,,66.2,83.3,71.2,,82.5,,,,,0,0,14,50.0,147.6,7.7,1,0,0,0,2,0,0.0,119,9.9,69.2,13,14,7.5,3.56,0,0,0.0,57.1,8,10,11.1,19,57.6,1,5,,,,,67.0,61.0,72.2,,59.5,,61.6,,,0,0,19,10.0,104.5,5.3,1,4,0,1,1,0,0.0,104,7.4
Jaren Hall,82094,QB,BYU,1,2.37,2.32,3.9,,33,128,88.2,17,19,3.6,1.73,1,0,0.0,78.9,15,0,0.0,19,57.6,0,10,,,,,67.0,80.1,72.2,,79.5,,,,,0,0,19,,119.5,0.0,0,0,0,1,1,0,0.0,161,8.5,84.6,13,13,8.8,3.24,0,1,7.7,76.9,10,7,9.1,14,42.4,1,5,,,,,21.0,56.9,71.2,,56.7,,,,,0,1,14,14.3,91.8,7.1,1,0,0,0,1,2,14.3,100,7.7
Bryce Young,123943,QB,ALABAMA,1,2.65,2.27,3.3,5.13,33,103,68.8,16,17,6.1,1.58,0,1,5.6,64.7,11,1,0.0,17,51.5,0,7,,,,,66.8,59.8,72.0,,59.5,,,,,0,0,18,0.0,119.6,0.0,0,0,0,1,3,0,0.0,98,5.8,63.6,11,11,12.3,3.78,0,0,0.0,63.6,7,5,0.0,16,48.5,0,11,,,,,66.8,84.9,72.0,,70.4,,83.9,,,0,0,18,20.0,131.4,6.3,1,4,0,0,2,1,5.6,97,8.8
Andrew Peasley,83581,QB,WYOMING,1,2.93,2.54,,6.83,33,351,61.5,13,13,4.9,2.06,0,0,0.0,61.5,8,2,0.0,13,39.4,0,0,,,,,66.0,43.5,71.0,,43.6,,,,,0,0,13,0.0,65.9,0.0,0,0,0,0,0,0,0.0,37,2.8,86.7,15,17,11.8,3.5,0,2,11.1,70.6,12,7,7.7,20,60.6,1,10,,,,,67.2,76.0,72.5,,77.9,,58.6,,,1,0,21,0.0,152.2,0.0,0,3,0,1,2,0,0.0,219,12.9
Jeremy Moussa,75887,QB,FL A&M,1,2.45,2.23,2.9,4.9,33,164,47.4,19,19,8.1,1.8,0,1,4.5,47.4,9,3,0.0,20,60.6,0,5,,,,,67.5,50.3,72.8,,50.3,,,,,0,1,23,33.3,41.6,5.0,1,0,0,0,0,1,4.3,100,5.3,28.6,7,9,11.4,3.45,0,0,0.0,22.2,2,8,0.0,13,39.4,0,0,,,,,21.0,29.2,71.2,,37.8,,42.8,,,1,0,14,25.0,39.6,15.4,2,2,0,1,0,1,7.1,2,0.2
Justin Fomby,103928,QB,HOUCHR,1,2.47,2.29,3.3,4.25,33,183,52.9,17,18,6.3,1.88,1,1,5.6,44.4,8,5,11.1,18,54.5,1,5,,,,,66.8,60.1,72.0,,59.9,,,,,0,1,18,0.0,87.3,0.0,0,0,0,0,2,1,5.6,148,8.2,72.7,11,11,12.7,3.19,0,2,18.2,63.6,7,6,12.5,15,45.5,1,5,,,,,22.2,71.6,71.6,,76.8,,53.1,,,0,0,16,33.3,146.8,13.3,2,2,0,0,2,1,6.3,154,14.0
Tanner Mordecai,77656,QB,SMU,1,1.98,1.95,4.9,,33,287,70.8,24,24,7.3,1.69,0,1,4.0,70.8,17,4,0.0,24,72.7,0,10,,,,,67.7,77.1,73.1,,76.5,,,,,0,0,25,0.0,145.0,0.0,0,0,0,0,3,0,0.0,255,10.6,71.4,7,7,19.7,3.1,0,2,28.6,71.4,5,4,0.0,8,24.2,0,5,,,,,64.9,92.8,69.5,,92.4,,,,,0,0,8,25.0,153.3,12.5,1,0,0,0,1,0,0.0,172,24.6
Mitch Griffis,123386,QB,WAKE,1,2.78,2.72,3.05,4.0,32,339,100.0,14,14,5.6,1.79,0,1,6.7,92.9,13,1,7.1,14,43.8,1,8,,,,,66.4,91.4,71.4,,91.1,,,,,0,0,15,0.0,129.2,0.0,0,0,0,0,1,0,0.0,130,9.3,61.5,13,15,16.3,3.54,2,2,13.3,53.3,8,4,0.0,18,56.3,0,7,,,,,67.0,80.1,72.2,,79.7,,62.1,,,0,0,19,50.0,130.0,11.1,2,1,0,0,2,0,0.0,158,10.5
Gavin Screws,97789,QB,INDIANA ST,1,2.73,2.74,2.6,,32,191,61.5,13,14,6.0,1.85,0,0,0.0,57.1,8,2,0.0,14,43.8,0,3,,,,,66.2,45.9,71.2,,46.0,,,,,0,2,14,0.0,36.0,0.0,0,0,0,1,0,2,14.3,87,6.2,76.9,13,17,9.7,3.42,2,0,0.0,52.9,9,8,10.0,18,56.3,1,3,,,,,67.2,65.9,72.5,,67.6,,57.3,,,0,0,21,12.5,81.3,5.6,1,0,0,2,1,0,0.0,63,3.7
Skyler Perry,82082,QB,ARKAPB,1,2.62,2.44,3.8,5.2,32,112,78.9,19,19,6.7,1.94,0,0,0.0,63.2,12,5,20.0,19,59.4,3,10,,,,,67.1,77.3,72.4,,76.6,,,,,0,0,20,0.0,105.2,0.0,0,0,0,0,1,0,0.0,150,7.9,50.0,10,10,14.5,3.61,0,1,10.0,50.0,5,6,0.0,13,40.6,0,3,,,,,20.0,30.0,71.0,,31.5,,57.0,,,0,1,13,33.3,32.9,15.4,2,1,0,0,0,2,15.4,69,6.9
Ethan Grady,149266,QB,BUCKNELL,1,2.37,2.37,,,32,125,61.1,18,19,8.1,1.87,1,1,5.3,42.1,8,4,27.3,19,59.4,3,7,,,,,67.0,92.2,72.2,,91.8,,,,,0,0,19,0.0,75.8,0.0,0,0,0,0,1,1,5.3,96,5.1,45.5,11,13,16.5,3.1,0,1,7.1,30.8,4,6,20.0,13,40.6,1,2,,,,,66.2,61.9,71.2,,61.7,,,,,0,0,14,0.0,73.2,0.0,0,0,0,2,1,0,0.0,62,4.8
Mike DiLiello,121801,QB,AUSTINPEAY,1,3.02,2.76,3.75,4.93,32,116,80.0,10,10,5.4,1.75,0,0,0.0,80.0,8,0,0.0,10,31.3,0,5,,,,,65.4,74.2,70.1,,73.7,,,,,0,0,10,,144.2,0.0,0,0,0,0,2,1,10.0,91,9.1,75.0,16,17,16.1,3.6,0,1,5.9,58.8,10,8,16.7,22,68.8,2,11,,,,,67.4,86.6,72.7,,84.4,,66.9,,,0,0,22,25.0,130.3,9.1,2,3,0,1,2,0,0.0,163,9.6
Jimmy Urzua,111259,QB,MARS HILL,1,2.39,2.2,2.95,7.0,32,383,57.9,19,19,6.9,1.66,0,0,0.0,36.8,7,4,36.4,19,59.4,4,5,,,,,67.0,66.3,72.2,,65.9,,,,,0,0,19,0.0,63.5,0.0,0,0,0,0,1,0,0.0,60,3.2,62.5,8,10,12.4,3.46,0,1,10.0,50.0,5,12,0.0,13,40.6,0,3,,,,,66.0,43.6,71.0,,38.5,,64.3,,,0,2,13,16.7,35.4,15.4,2,1,0,2,0,2,15.4,75,7.5
Clay Millen,146082,QB,COLO STATE,1,2.79,1.9,3.5,5.8,32,144,88.2,17,17,4.9,1.69,0,1,5.9,88.2,15,2,0.0,17,53.1,0,7,,,,,66.7,81.5,71.8,,80.8,,,,,0,0,17,0.0,117.9,0.0,0,0,0,0,1,0,0.0,129,7.6,50.0,2,3,11.5,4.03,0,0,0.0,33.3,1,13,0.0,15,46.9,0,2,,,,,66.2,30.2,71.4,,28.8,,55.9,,,1,1,15,61.5,2.8,53.3,8,4,0,0,0,1,6.7,8,2.7
Mark Gronowski,138303,QB,S DAK ST,1,2.99,2.63,4.28,5.9,32,292,61.5,13,13,2.4,1.92,0,0,0.0,53.8,7,3,12.5,13,40.6,1,1,,,,,66.0,53.8,71.0,,53.6,,,,,0,0,13,0.0,61.4,0.0,0,0,0,0,0,0,0.0,45,3.5,41.7,12,13,14.8,3.72,1,0,0.0,23.1,3,10,40.0,19,59.4,2,2,,,,,23.4,43.9,72.2,,45.5,,57.3,,,0,0,19,50.0,40.5,26.3,5,1,0,0,0,1,5.3,42,3.2
Kedon Slovis,100580,QB,PITTSBURGH,1,3.32,2.88,4.22,6.65,32,268,88.9,9,9,5.0,1.91,0,0,0.0,88.9,8,2,0.0,9,28.1,0,4,,,,,65.1,67.2,69.8,,66.8,,,,,0,0,9,0.0,118.8,0.0,0,0,0,0,0,0,0.0,171,19.0,71.4,14,16,16.6,3.87,1,1,6.3,56.3,9,10,10.0,23,71.9,1,8,,,,,67.5,71.6,72.8,,70.4,,62.8,,,0,0,23,50.0,105.5,21.7,5,2,0,1,1,1,4.3,137,8.6
Henry Colombi,60583,QB,MARSHALL,1,2.97,2.44,6.2,4.8,32,214,100.0,17,17,1.2,1.78,0,0,0.0,100.0,17,0,0.0,17,53.1,0,8,,,,,66.7,70.8,71.8,,70.3,,,,,0,0,17,,115.4,0.0,0,0,0,0,1,0,0.0,119,7.0,88.9,9,9,10.6,4.32,0,1,11.1,77.8,7,6,12.5,15,46.9,1,5,,,,,21.8,65.7,71.6,,68.0,,59.1,,,0,1,16,33.3,66.9,13.3,2,4,0,0,0,1,6.3,86,9.6
Gerry Bohanon,77636,QB,USF,1,2.29,2.13,7.2,,31,327,80.0,20,20,7.3,1.82,0,2,10.0,65.0,13,1,18.8,20,64.5,3,5,,,,,67.1,91.0,72.4,,90.7,,,,,0,1,20,0.0,64.6,0.0,0,0,0,0,0,0,0.0,140,7.0,44.4,9,10,7.2,3.15,1,0,0.0,40.0,4,4,0.0,11,35.5,0,1,,,,,65.8,35.1,70.7,,35.4,,,,,0,0,12,25.0,48.8,9.1,1,0,0,0,0,1,8.3,32,3.2
Dylan McCaffrey,60451,QB,N COLORADO,1,2.88,2.62,3.75,4.57,31,253,81.8,11,11,8.9,1.93,0,1,9.1,81.8,9,2,0.0,11,35.5,0,2,,,,,65.6,79.6,70.4,,79.0,,,,,0,0,11,0.0,134.8,0.0,0,0,0,0,1,0,0.0,100,9.1,66.7,15,15,10.5,3.41,0,0,0.0,46.7,7,11,30.0,20,64.5,3,6,,,,,67.1,73.8,72.4,,70.6,,66.7,,,0,0,20,18.2,84.0,10.0,2,3,0,0,1,0,0.0,75,5.0
Michael Huntley,109034,QB,LANECOL,1,3.04,2.62,3.93,4.18,31,942,81.8,11,11,10.7,2.06,0,0,0.0,72.7,8,1,11.1,11,35.5,1,4,,,,,65.6,80.3,70.4,,79.6,,,,,0,0,11,0.0,145.1,0.0,0,0,0,0,1,0,0.0,142,12.9,77.8,9,11,18.9,3.58,0,2,18.2,63.6,7,13,0.0,20,64.5,0,9,,,,,23.9,80.9,72.4,,72.6,,73.4,,,1,0,20,30.8,146.8,20.0,4,5,0,1,2,1,5.0,186,16.9
Anthony Chiccitt,141376,QB,ROB MORRIS,1,2.38,2.18,3.8,4.5,31,277,82.4,17,17,4.1,1.71,0,0,0.0,82.4,14,1,0.0,17,54.8,0,6,,,,,66.8,73.3,72.0,,72.8,,,,,0,0,18,0.0,112.7,0.0,0,0,0,0,1,0,0.0,108,6.4,54.5,11,11,11.8,3.2,0,1,8.3,54.5,6,5,0.0,14,45.2,0,4,,,,,66.5,58.4,71.6,,53.3,,66.5,,,0,1,16,20.0,35.0,7.1,1,2,0,0,0,2,12.5,67,6.1
